time,gFx,gFy,gFz,TgF
14.782124369,-0.3363,0.1775,0.9264,1.001
14.783020515,-0.3359,0.1760,0.9249,1.000
14.783512182,-0.3359,0.1760,0.9240,0.999
14.783996036,-0.3359,0.1755,0.9235,0.998
14.786737234,-0.3359,0.1755,0.9240,0.999
14.787733223,-0.3344,0.1760,0.9254,1.000
14.795266557,-0.3344,0.1741,0.9235,0.997
14.796012598,-0.3349,0.1746,0.9249,0.999
14.79658239,-0.3334,0.1736,0.9240,0.998
14.797080879,-0.3324,0.1746,0.9235,0.997
14.802885202,-0.3329,0.1736,0.9254,0.999
14.803644109,-0.3334,0.1741,0.9259,0.999
14.809237286,-0.3329,0.1736,0.9249,0.998
14.810517077,-0.3324,0.1736,0.9254,0.999
14.814178223,-0.3324,0.1746,0.9254,0.999
14.814952702,-0.3310,0.1750,0.9274,1.000
14.8177864,-0.3305,0.1755,0.9274,1.000
14.818533379,-0.3315,0.1755,0.9259,0.999
14.827124109,-0.3334,0.1760,0.9284,1.002
14.828354161,-0.3344,0.1794,0.9284,1.003
14.828831556,-0.3344,0.1785,0.9284,1.003
14.829285046,-0.3344,0.1775,0.9289,1.003
14.8325564,-0.3349,0.1790,0.9298,1.004
14.833459786,-0.3363,0.1814,0.9293,1.005
14.838844369,-0.3368,0.1809,0.9298,1.005
14.840014004,-0.3359,0.1814,0.9298,1.005
14.841841296,-0.3354,0.1829,0.9298,1.005
14.842448327,-0.3363,0.1838,0.9274,1.003
14.848170306,-0.3349,0.1848,0.9254,1.001
14.848967025,-0.3363,0.1868,0.9245,1.001
14.853910463,-0.3359,0.1858,0.9235,1.000
14.85463114,-0.3354,0.1863,0.9210,0.998
14.859518796,-0.3349,0.1853,0.9210,0.997
14.860618431,-0.3339,0.1863,0.9205,0.997
14.86292864,-0.3339,0.1853,0.9201,0.996
14.863631504,-0.3329,0.1853,0.9205,0.996
14.869119161,-0.3344,0.1853,0.9205,0.997
14.870023067,-0.3349,0.1863,0.9191,0.996
14.874826504,-0.3334,0.1858,0.9210,0.997
14.875999161,-0.3320,0.1853,0.9201,0.996
14.878607442,-0.3310,0.1848,0.9191,0.994
14.879396296,-0.3310,0.1834,0.9191,0.994
14.884039994,-0.3324,0.1834,0.9201,0.995
14.884887286,-0.3305,0.1834,0.9196,0.994
14.890245879,-0.3310,0.1829,0.9201,0.995
14.891354786,-0.3310,0.1824,0.9186,0.993
14.893505723,-0.3310,0.1819,0.9191,0.994
14.894470046,-0.3305,0.1809,0.9210,0.995
14.897542806,-0.3310,0.1814,0.9196,0.994
14.898307598,-0.3305,0.1794,0.9201,0.994
14.903219786,-0.3305,0.1794,0.9220,0.996
14.903918223,-0.3295,0.1790,0.9220,0.995
14.909195411,-0.3310,0.1770,0.9215,0.995
14.912752963,-0.3324,0.1765,0.9225,0.996
14.913290463,-0.3320,0.1765,0.9240,0.998
14.913878015,-0.3305,0.1746,0.9274,1.000
14.918453744,-0.3320,0.1731,0.9259,0.999
14.919171348,-0.3324,0.1736,0.9259,0.999
14.927231817,-0.3320,0.1741,0.9264,0.999
14.928362442,-0.3324,0.1731,0.9269,1.000
14.928837181,-0.3329,0.1721,0.9274,1.000
14.929306244,-0.3320,0.1711,0.9279,1.000
14.934519629,-0.3334,0.1697,0.9274,1.000
14.935313171,-0.3334,0.1697,0.9298,1.002
14.940649161,-0.3329,0.1692,0.9303,1.002
14.941880619,-0.3339,0.1706,0.9293,1.002
14.942389265,-0.3344,0.1692,0.9293,1.002
14.942852442,-0.3354,0.1702,0.9313,1.004
14.948532546,-0.3354,0.1692,0.9323,1.005
14.949333327,-0.3368,0.1682,0.9308,1.004
14.953245775,-0.3368,0.1682,0.9318,1.005
14.954709109,-0.3368,0.1697,0.9318,1.005
14.960082911,-0.3388,0.1706,0.9313,1.006
14.961555359,-0.3398,0.1721,0.9323,1.007
14.962588692,-0.3393,0.1711,0.9318,1.006
14.964267338,-0.3393,0.1721,0.9328,1.007
14.967984838,-0.3403,0.1741,0.9313,1.007
14.96941864,-0.3403,0.1731,0.9303,1.006
14.973630775,-0.3393,0.1741,0.9323,1.007
14.975544265,-0.3403,0.1755,0.9328,1.008
14.977305202,-0.3407,0.1731,0.9328,1.008
14.978286661,-0.3398,0.1746,0.9313,1.007
14.983092025,-0.3407,0.1741,0.9303,1.006
14.984208848,-0.3407,0.1746,0.9298,1.006
14.989322702,-0.3407,0.1760,0.9313,1.007
14.99205739,-0.3383,0.1755,0.9303,1.005
14.9929839,-0.3373,0.1760,0.9289,1.004
14.99359739,-0.3383,0.1775,0.9289,1.004
14.998974109,-0.3393,0.1770,0.9279,1.004
14.999698067,-0.3393,0.1755,0.9279,1.003
15.004227546,-0.3378,0.1770,0.9269,1.002
15.004953015,-0.3373,0.1765,0.9269,1.002
15.009459994,-0.3383,0.1775,0.9284,1.004
15.010746713,-0.3383,0.1775,0.9284,1.004
15.014193327,-0.3373,0.1760,0.9274,1.002
15.0149964,-0.3359,0.1770,0.9279,1.003
15.019667963,-0.3339,0.1780,0.9264,1.001
15.02039265,-0.3349,0.1770,0.9269,1.001
15.027314838,-0.3334,0.1770,0.9274,1.001
15.028379213,-0.3344,0.1785,0.9254,1.000
15.028924004,-0.3339,0.1780,0.9274,1.002
15.029335098,-0.3324,0.1780,0.9254,0.999
15.035554994,-0.3329,0.1780,0.9264,1.000
15.036264629,-0.3315,0.1775,0.9264,1.000
15.043359942,-0.3334,0.1775,0.9279,1.002
15.044524577,-0.3324,0.1780,0.9249,0.999
15.045003379,-0.3329,0.1785,0.9254,1.000
15.045450619,-0.3334,0.1765,0.9254,0.999
15.048934786,-0.3334,0.1765,0.9254,0.999
15.049725515,-0.3334,0.1765,0.9249,0.999
15.057704994,-0.3320,0.1741,0.9264,0.999
15.058833171,-0.3334,0.1755,0.9274,1.001
15.0593264,-0.3349,0.1736,0.9259,1.000
15.059868171,-0.3329,0.1750,0.9254,0.999
15.063879838,-0.3334,0.1736,0.9249,0.998
15.064664004,-0.3334,0.1750,0.9249,0.999
15.070170671,-0.3334,0.1750,0.9259,1.000
15.070977858,-0.3344,0.1746,0.9259,1.000
15.075837338,-0.3349,0.1731,0.9264,1.000
15.076996921,-0.3354,0.1741,0.9264,1.001
15.080302233,-0.3354,0.1760,0.9269,1.001
15.081051973,-0.3354,0.1760,0.9279,1.002
15.0849939,-0.3349,0.1780,0.9274,1.002
15.086169004,-0.3349,0.1785,0.9254,1.000
15.091067963,-0.3354,0.1785,0.9259,1.001
15.092157702,-0.3359,0.1770,0.9279,1.003
15.092829004,-0.3363,0.1785,0.9284,1.003
15.093345827,-0.3359,0.1790,0.9264,1.002
15.098926608,-0.3354,0.1794,0.9259,1.001
15.099710619,-0.3349,0.1799,0.9259,1.001
15.106590827,-0.3354,0.1804,0.9264,1.002
15.107741869,-0.3349,0.1804,0.9274,1.002
15.108429577,-0.3368,0.1819,0.9264,1.002
15.108929056,-0.3363,0.1829,0.9249,1.001
15.114475254,-0.3368,0.1814,0.9259,1.002
15.115254994,-0.3368,0.1814,0.9245,1.000
15.119403952,-0.3368,0.1819,0.9245,1.001
15.120140567,-0.3363,0.1824,0.9254,1.001
15.126262911,-0.3354,0.1809,0.9240,0.999
15.127278692,-0.3349,0.1814,0.9245,1.000
15.13125239,-0.3344,0.1809,0.9240,0.999
15.131911973,-0.3334,0.1814,0.9235,0.998
15.13592739,-0.3329,0.1814,0.9245,0.999
15.136698848,-0.3334,0.1799,0.9249,1.000
15.141423327,-0.3324,0.1785,0.9259,1.000
15.142677286,-0.3334,0.1790,0.9249,0.999
15.143231452,-0.3320,0.1785,0.9230,0.997
15.143663483,-0.3315,0.1790,0.9245,0.998
15.150629265,-0.3334,0.1775,0.9245,0.999
15.151352025,-0.3339,0.1785,0.9264,1.001
15.153713067,-0.3334,0.1780,0.9259,1.000
15.15427765,-0.3329,0.1785,0.9264,1.000
15.159608379,-0.3334,0.1775,0.9264,1.000
15.160557754,-0.3339,0.1785,0.9279,1.002
15.166973119,-0.3334,0.1770,0.9274,1.001
15.167632911,-0.3339,0.1765,0.9279,1.002
15.170061296,-0.3344,0.1775,0.9279,1.002
15.170630983,-0.3339,0.1760,0.9269,1.001
15.174628431,-0.3339,0.1760,0.9264,1.000
15.175690775,-0.3344,0.1750,0.9264,1.000
15.180353952,-0.3344,0.1750,0.9259,1.000
15.180955254,-0.3344,0.1760,0.9264,1.001
15.184443848,-0.3344,0.1775,0.9264,1.001
15.185053067,-0.3334,0.1770,0.9279,1.002
15.190584265,-0.3339,0.1755,0.9264,1.000
15.191562598,-0.3349,0.1760,0.9264,1.001
15.194309317,-0.3344,0.1750,0.9269,1.001
15.195036088,-0.3344,0.1765,0.9264,1.001
15.199978588,-0.3344,0.1770,0.9259,1.000
15.200696765,-0.3344,0.1770,0.9264,1.001
15.204684004,-0.3354,0.1775,0.9259,1.001
15.205379942,-0.3368,0.1780,0.9254,1.001
15.209809525,-0.3363,0.1794,0.9264,1.002
15.210965306,-0.3368,0.1794,0.9264,1.002
15.214840827,-0.3349,0.1799,0.9259,1.001
15.215845983,-0.3354,0.1794,0.9274,1.002
15.219795671,-0.3368,0.1804,0.9254,1.001
15.220500567,-0.3363,0.1809,0.9259,1.002
15.228267233,-0.3354,0.1809,0.9269,1.002
15.22943739,-0.3354,0.1794,0.9259,1.001
15.230051296,-0.3363,0.1799,0.9249,1.001
15.230563431,-0.3363,0.1804,0.9249,1.001
15.234820827,-0.3373,0.1819,0.9254,1.002
15.235406608,-0.3378,0.1819,0.9240,1.000
15.240857494,-0.3373,0.1819,0.9245,1.001
15.241819786,-0.3368,0.1834,0.9240,1.000
15.244564629,-0.3378,0.1829,0.9245,1.001
15.245149525,-0.3373,0.1814,0.9220,0.998
15.248557442,-0.3373,0.1829,0.9225,0.999
15.249074369,-0.3363,0.1829,0.9240,1.000
15.259093067,-0.3373,0.1838,0.9230,1.000
15.260162754,-0.3363,0.1829,0.9225,0.999
15.260602077,-0.3378,0.1824,0.9230,1.000
15.260993379,-0.3368,0.1834,0.9240,1.000
15.264492077,-0.3373,0.1829,0.9249,1.001
15.265233796,-0.3373,0.1843,0.9225,0.999
15.270361921,-0.3373,0.1834,0.9225,0.999
15.271026504,-0.3378,0.1814,0.9235,1.000
15.276107702,-0.3383,0.1809,0.9235,1.000
15.277260358,-0.3383,0.1814,0.9225,0.999
15.279864056,-0.3383,0.1819,0.9215,0.998
15.280637963,-0.3368,0.1834,0.9225,0.999
15.285179421,-0.3378,0.1824,0.9235,1.000
15.286095983,-0.3373,0.1829,0.9230,1.000
15.291021921,-0.3383,0.1824,0.9230,1.000
15.292266348,-0.3373,0.1834,0.9235,1.000
15.296583275,-0.3383,0.1834,0.9230,1.000
15.297352181,-0.3373,0.1824,0.9245,1.001
15.301916504,-0.3363,0.1834,0.9249,1.001
15.302646869,-0.3359,0.1824,0.9240,1.000
15.30788364,-0.3368,0.1838,0.9230,1.000
15.3090664,-0.3373,0.1848,0.9220,0.999
15.309714213,-0.3373,0.1838,0.9196,0.997
15.310183848,-0.3393,0.1853,0.9196,0.998
15.3161339,-0.3388,0.1848,0.9196,0.997
15.316881869,-0.3383,0.1843,0.9205,0.998
15.320358171,-0.3388,0.1838,0.9196,0.997
15.321057338,-0.3398,0.1848,0.9205,0.999
15.334195254,-0.3388,0.1848,0.9205,0.998
15.335540567,-0.3378,0.1843,0.9210,0.998
15.336084421,-0.3393,0.1853,0.9196,0.998
15.336541244,-0.3393,0.1838,0.9196,0.997
15.337068015,-0.3398,0.1848,0.9181,0.996
15.337517025,-0.3398,0.1848,0.9210,0.999
15.343416296,-0.3393,0.1858,0.9201,0.998
15.344524629,-0.3383,0.1843,0.9196,0.997
15.345013275,-0.3393,0.1853,0.9210,0.999
15.345438535,-0.3383,0.1853,0.9201,0.998
15.350681452,-0.3398,0.1838,0.9205,0.998
15.351482702,-0.3383,0.1848,0.9210,0.998
15.359240358,-0.3393,0.1848,0.9205,0.998
15.360389733,-0.3403,0.1843,0.9215,0.999
15.360885827,-0.3403,0.1853,0.9210,0.999
15.361314577,-0.3398,0.1853,0.9196,0.998
15.365042233,-0.3388,0.1882,0.9186,0.997
15.36579265,-0.3393,0.1873,0.9181,0.997
15.371191192,-0.3393,0.1877,0.9205,0.999
15.371918431,-0.3398,0.1873,0.9201,0.999
15.375180931,-0.3383,0.1858,0.9191,0.997
15.376279681,-0.3388,0.1863,0.9201,0.998
15.382211869,-0.3393,0.1853,0.9196,0.998
15.38288765,-0.3388,0.1858,0.9225,1.000
15.385040046,-0.3378,0.1848,0.9220,0.999
15.386629421,-0.3363,0.1853,0.9220,0.999
15.391578535,-0.3378,0.1848,0.9205,0.998
15.393590098,-0.3383,0.1848,0.9205,0.998
15.394778327,-0.3383,0.1868,0.9235,1.001
15.395467077,-0.3393,0.1868,0.9220,1.000
15.399325358,-0.3373,0.1858,0.9230,1.000
15.400835098,-0.3393,0.1843,0.9225,1.000
15.407030775,-0.3398,0.1838,0.9215,0.999
15.409066192,-0.3388,0.1848,0.9225,1.000
15.410319525,-0.3398,0.1843,0.9220,1.000
15.411123223,-0.3403,0.1853,0.9220,1.000
15.416455827,-0.3393,0.1838,0.9210,0.999
15.418709108,-0.3407,0.1848,0.9225,1.001
15.419960983,-0.3412,0.1858,0.9235,1.002
15.420759056,-0.3403,0.1843,0.9235,1.001
15.438252129,-0.3403,0.1853,0.9240,1.002
15.445172858,-0.3378,0.1853,0.9249,1.002
15.446040202,-0.3393,0.1838,0.9235,1.001
15.446891556,-0.3398,0.1829,0.9240,1.001
15.447492754,-0.3398,0.1829,0.9240,1.001
15.448075098,-0.3393,0.1834,0.9230,1.000
15.448633067,-0.3388,0.1829,0.9225,1.000
15.44920239,-0.3388,0.1819,0.9220,0.999
15.450107285,-0.3398,0.1809,0.9235,1.000
15.450870723,-0.3403,0.1829,0.9225,1.000
15.451423744,-0.3403,0.1829,0.9230,1.001
15.453837285,-0.3398,0.1838,0.9225,1.000
15.459039785,-0.3383,0.1834,0.9220,0.999
15.4598439,-0.3398,0.1834,0.9220,1.000
15.460187806,-0.3407,0.1824,0.9240,1.002
15.460509004,-0.3417,0.1838,0.9235,1.002
15.46543015,-0.3398,0.1848,0.9240,1.002
15.466191556,-0.3388,0.1853,0.9249,1.002
15.470310827,-0.3398,0.1858,0.9259,1.004
15.4708714,-0.3383,0.1858,0.9240,1.001
15.476919994,-0.3388,0.1873,0.9245,1.002
15.47802989,-0.3398,0.1877,0.9254,1.004
15.482142754,-0.3393,0.1897,0.9254,1.004
15.482784004,-0.3398,0.1926,0.9254,1.004
15.486835306,-0.3427,0.1917,0.9254,1.005
15.48739989,-0.3412,0.1917,0.9249,1.004
15.494249994,-0.3412,0.1926,0.9249,1.005
15.495046973,-0.3407,0.1941,0.9245,1.004
15.49555666,-0.3412,0.1961,0.9215,1.002
15.495998952,-0.3407,0.1980,0.9210,1.002
15.500943171,-0.3403,0.1985,0.9205,1.001
15.501731192,-0.3403,0.1985,0.9181,0.999
15.511671348,-0.3388,0.1980,0.9181,0.998
15.512882494,-0.3407,0.1985,0.9181,0.999
15.513377702,-0.3398,0.1980,0.9181,0.999
15.51389791,-0.3383,0.1970,0.9176,0.998
15.517181556,-0.3388,0.1961,0.9181,0.998
15.51814489,-0.3398,0.1980,0.9186,0.999
15.520977702,-0.3388,0.1985,0.9181,0.999
15.521936921,-0.3373,0.1956,0.9220,1.001
15.526303171,-0.3373,0.1941,0.9215,1.000
15.527413119,-0.3373,0.1941,0.9215,1.000
15.529798431,-0.3363,0.1921,0.9196,0.998
15.530528535,-0.3393,0.1926,0.9205,1.000
15.536330515,-0.3388,0.1921,0.9220,1.001
15.53709666,-0.3378,0.1907,0.9225,1.001
15.542151765,-0.3378,0.1902,0.9210,0.999
15.543283744,-0.3378,0.1902,0.9201,0.998
15.547990515,-0.3378,0.1877,0.9230,1.001
15.548687285,-0.3383,0.1868,0.9230,1.001
15.552047806,-0.3388,0.1853,0.9215,0.999
15.55281166,-0.3388,0.1843,0.9201,0.998
15.558149525,-0.3383,0.1848,0.9215,0.999
15.559243171,-0.3388,0.1838,0.9249,1.002
15.561868171,-0.3403,0.1843,0.9230,1.001
15.562620931,-0.3403,0.1829,0.9215,0.999
15.567387754,-0.3403,0.1814,0.9220,0.999
15.568158223,-0.3412,0.1804,0.9220,1.000
15.571501973,-0.3417,0.1814,0.9235,1.001
15.572220619,-0.3412,0.1809,0.9235,1.001
15.577094317,-0.3412,0.1799,0.9240,1.001
15.578395723,-0.3427,0.1790,0.9205,0.998
15.581480098,-0.3422,0.1785,0.9191,0.997
15.582254837,-0.3417,0.1799,0.9201,0.998
15.586439577,-0.3427,0.1819,0.9205,0.999
15.587108848,-0.3442,0.1814,0.9201,0.999
15.591615619,-0.3437,0.1814,0.9220,1.001
15.592763171,-0.3442,0.1809,0.9205,0.999
15.595607181,-0.3432,0.1829,0.9196,0.998
15.596396921,-0.3432,0.1829,0.9201,0.999
15.601542754,-0.3447,0.1853,0.9205,1.000
15.602332754,-0.3456,0.1873,0.9205,1.001
15.606646608,-0.3447,0.1873,0.9210,1.001
15.607339525,-0.3456,0.1873,0.9215,1.002
15.612204681,-0.3471,0.1892,0.9205,1.002
15.613539421,-0.3456,0.1892,0.9205,1.001
15.61639916,-0.3451,0.1902,0.9215,1.002
15.618211556,-0.3447,0.1902,0.9210,1.002
15.630883952,-0.3447,0.1902,0.9210,1.002
15.63257489,-0.3432,0.1912,0.9215,1.002
15.633394108,-0.3451,0.1926,0.9205,1.002
15.634113848,-0.3432,0.1931,0.9205,1.001
15.634617598,-0.3407,0.1931,0.9191,0.999
15.63526614,-0.3407,0.1936,0.9210,1.001
15.636036608,-0.3427,0.1946,0.9205,1.001
15.64738416,-0.3427,0.1946,0.9196,1.000
15.64882015,-0.3432,0.1951,0.9201,1.001
15.649438952,-0.3432,0.1961,0.9196,1.001
15.650083692,-0.3427,0.1961,0.9196,1.001
15.650634994,-0.3407,0.1965,0.9196,1.000
15.651851712,-0.3417,0.1980,0.9181,0.999
15.652581556,-0.3422,0.1975,0.9191,1.000
15.6566989,-0.3407,0.1965,0.9205,1.001
15.658134681,-0.3403,0.1965,0.9181,0.999
15.661091504,-0.3403,0.1975,0.9176,0.998
15.66253864,-0.3398,0.1990,0.9181,0.999
15.665291087,-0.3407,0.1985,0.9181,0.999
15.666493483,-0.3398,0.1985,0.9171,0.998
15.670317806,-0.3403,0.1970,0.9186,0.999
15.671181817,-0.3403,0.1980,0.9191,1.000
15.675799577,-0.3412,0.1980,0.9171,0.998
15.677248535,-0.3403,0.1980,0.9161,0.997
15.679985358,-0.3393,0.1985,0.9157,0.996
15.680766869,-0.3403,0.1980,0.9147,0.996
15.685184525,-0.3383,0.1995,0.9142,0.995
15.686132025,-0.3403,0.2000,0.9137,0.995
15.690501556,-0.3403,0.1990,0.9132,0.995
15.691550671,-0.3412,0.1990,0.9132,0.995
15.69699416,-0.3407,0.1995,0.9127,0.994
15.697818431,-0.3407,0.1985,0.9122,0.994
15.701347233,-0.3442,0.1985,0.9118,0.995
15.702054056,-0.3437,0.1995,0.9113,0.994
15.717599525,-0.3427,0.2000,0.9113,0.994
15.719041764,-0.3422,0.1985,0.9103,0.993
15.719582754,-0.3412,0.1985,0.9113,0.993
15.720063639,-0.3417,0.1965,0.9118,0.993
15.720561608,-0.3422,0.1975,0.9113,0.993
15.721295098,-0.3427,0.1970,0.9113,0.993
15.721843379,-0.3417,0.1975,0.9108,0.993
15.722467598,-0.3442,0.1975,0.9103,0.993
15.726159317,-0.3451,0.1980,0.9093,0.993
15.727281192,-0.3432,0.1975,0.9103,0.993
15.732277702,-0.3427,0.1980,0.9108,0.993
15.732969473,-0.3437,0.1975,0.9122,0.995
15.738408014,-0.3437,0.1975,0.9127,0.995
15.739181608,-0.3461,0.1975,0.9122,0.995
15.743867598,-0.3466,0.1975,0.9127,0.996
15.745037494,-0.3447,0.1980,0.9127,0.996
15.747379369,-0.3442,0.1980,0.9137,0.996
15.748129785,-0.3447,0.1985,0.9132,0.996
15.752365514,-0.3451,0.1980,0.9142,0.997
15.753173796,-0.3461,0.1980,0.9157,0.999
15.758208171,-0.3461,0.1985,0.9152,0.998
15.759410098,-0.3456,0.1985,0.9176,1.000
15.762051452,-0.3456,0.1965,0.9166,0.999
15.762845202,-0.3461,0.1970,0.9176,1.000
15.766883431,-0.3466,0.1980,0.9171,1.000
15.767668587,-0.3461,0.1990,0.9181,1.001
15.772535046,-0.3456,0.1970,0.9186,1.001
15.773292233,-0.3447,0.1951,0.9196,1.001
15.778218171,-0.3447,0.1956,0.9201,1.002
15.779460671,-0.3442,0.1965,0.9181,1.000
15.782338535,-0.3437,0.1961,0.9181,1.000
15.783134369,-0.3447,0.1965,0.9181,1.000
15.788237494,-0.3447,0.1961,0.9191,1.001
15.789000306,-0.3447,0.1951,0.9196,1.001
15.796821556,-0.3451,0.1965,0.9201,1.002
15.798116764,-0.3456,0.1956,0.9205,1.003
15.798627546,-0.3451,0.1946,0.9205,1.002
15.799064994,-0.3456,0.1931,0.9201,1.002
15.802411087,-0.3451,0.1917,0.9205,1.002
15.803067233,-0.3476,0.1921,0.9205,1.003
15.806378848,-0.3461,0.1931,0.9201,1.002
15.807476608,-0.3451,0.1921,0.9201,1.001
15.812111035,-0.3461,0.1931,0.9215,1.003
15.814003535,-0.3461,0.1936,0.9225,1.004
15.816124681,-0.3451,0.1941,0.9215,1.003
15.817461869,-0.3447,0.1936,0.9210,1.002
15.831236348,-0.3447,0.1912,0.9220,1.003
15.832918848,-0.3461,0.1902,0.9210,1.002
15.834150306,-0.3461,0.1912,0.9205,1.002
15.834932598,-0.3451,0.1917,0.9191,1.000
15.835579108,-0.3456,0.1926,0.9215,1.003
15.836200619,-0.3451,0.1926,0.9210,1.002
15.836847806,-0.3451,0.1931,0.9205,1.002
15.837469942,-0.3461,0.1917,0.9201,1.002
15.852210098,-0.3476,0.1936,0.9220,1.004
15.8541264,-0.3486,0.1936,0.9210,1.004
15.854987858,-0.3486,0.1941,0.9186,1.001
15.858144421,-0.3486,0.1926,0.9201,1.003
15.859495879,-0.3486,0.1931,0.9186,1.001
15.860624942,-0.3495,0.1936,0.9191,1.002
15.861396035,-0.3486,0.1941,0.9191,1.002
15.861977494,-0.3495,0.1951,0.9171,1.001
15.862468692,-0.3481,0.1951,0.9191,1.002
15.862849629,-0.3486,0.1946,0.9191,1.002
15.866757337,-0.3466,0.1956,0.9201,1.002
15.868509837,-0.3481,0.1975,0.9196,1.003
15.871854317,-0.3476,0.1965,0.9191,1.002
15.873076348,-0.3486,0.1965,0.9186,1.002
15.878060306,-0.3476,0.1980,0.9186,1.002
15.879072442,-0.3486,0.1980,0.9181,1.002
15.881983275,-0.3476,0.1990,0.9176,1.001
15.882675098,-0.3476,0.1980,0.9166,1.000
15.886539369,-0.3476,0.1995,0.9157,1.000
15.887227858,-0.3466,0.1985,0.9166,1.000
15.891550358,-0.3476,0.2000,0.9166,1.001
15.892228275,-0.3476,0.1990,0.9152,0.999
15.898744317,-0.3476,0.2005,0.9157,1.000
15.89948666,-0.3471,0.2000,0.9161,1.000
15.904052494,-0.3461,0.2005,0.9147,0.998
15.904707858,-0.3466,0.2009,0.9147,0.999
15.917089837,-0.3471,0.2005,0.9147,0.999
15.918380879,-0.3466,0.1995,0.9132,0.997
15.918968691,-0.3451,0.1990,0.9132,0.996
15.919534733,-0.3447,0.1990,0.9137,0.997
15.919990983,-0.3456,0.1985,0.9122,0.996
15.920424941,-0.3461,0.2000,0.9142,0.998
15.924273691,-0.3461,0.2000,0.9157,0.999
15.92539765,-0.3451,0.1990,0.9157,0.999
15.928938744,-0.3451,0.1990,0.9161,0.999
15.929819577,-0.3442,0.2000,0.9171,1.000
15.933217233,-0.3437,0.2000,0.9181,1.001
15.934327754,-0.3451,0.2000,0.9166,1.000
15.938012389,-0.3442,0.2000,0.9166,0.999
15.938782754,-0.3442,0.2000,0.9161,0.999
15.943544421,-0.3461,0.2009,0.9157,0.999
15.944653952,-0.3476,0.2014,0.9157,1.000
15.947934212,-0.3466,0.2000,0.9142,0.998
15.948669264,-0.3461,0.2009,0.9137,0.998
15.952788796,-0.3471,0.2034,0.9122,0.997
15.953588223,-0.3466,0.2019,0.9132,0.997
15.959323223,-0.3451,0.2014,0.9132,0.997
15.960530098,-0.3456,0.2034,0.9152,0.999
15.963211556,-0.3466,0.2014,0.9147,0.999
15.963945254,-0.3466,0.2029,0.9137,0.998
15.967839316,-0.3471,0.2044,0.9132,0.998
15.969167233,-0.3471,0.2034,0.9127,0.997
15.972275046,-0.3471,0.2019,0.9132,0.998
15.972991296,-0.3466,0.2005,0.9132,0.997
15.977031452,-0.3447,0.2024,0.9127,0.996
15.978242962,-0.3447,0.2019,0.9127,0.996
15.983761921,-0.3451,0.2014,0.9142,0.998
15.984460723,-0.3456,0.2019,0.9137,0.998
15.988565827,-0.3461,0.2019,0.9147,0.999
15.989325358,-0.3456,0.2014,0.9132,0.997
15.994411921,-0.3451,0.2005,0.9122,0.996
15.995549889,-0.3461,0.2014,0.9113,0.995
15.999186504,-0.3461,0.2034,0.9108,0.995
15.999951816,-0.3451,0.2019,0.9108,0.995
16.003863483,-0.3442,0.2024,0.9118,0.995
16.004606087,-0.3447,0.2019,0.9113,0.995
16.006938066,-0.3456,0.2034,0.9113,0.996
16.007992494,-0.3447,0.2014,0.9118,0.995
16.015483431,-0.3447,0.2005,0.9122,0.996
16.016286921,-0.3447,0.2029,0.9108,0.995
16.018123066,-0.3456,0.2005,0.9093,0.993
16.019694421,-0.3442,0.2014,0.9098,0.993
16.031950358,-0.3456,0.2014,0.9103,0.994
16.034177077,-0.3451,0.2009,0.9098,0.994
16.034939421,-0.3466,0.2014,0.9108,0.995
16.035421452,-0.3451,0.2009,0.9103,0.994
16.035966191,-0.3451,0.2009,0.9113,0.995
16.036481764,-0.3451,0.2009,0.9108,0.994
16.048517025,-0.3451,0.2014,0.9108,0.995
16.050247285,-0.3447,0.2029,0.9113,0.995
16.050914316,-0.3461,0.2029,0.9118,0.996
16.051436973,-0.3466,0.2005,0.9113,0.995
16.051933639,-0.3481,0.2009,0.9118,0.996
16.052463171,-0.3466,0.2024,0.9113,0.996
16.052940619,-0.3471,0.2014,0.9113,0.996
16.053379369,-0.3486,0.2019,0.9127,0.998
16.058367754,-0.3486,0.2000,0.9132,0.998
16.060693066,-0.3471,0.2000,0.9127,0.997
16.062206712,-0.3466,0.2005,0.9127,0.997
16.062840202,-0.3471,0.2014,0.9132,0.998
16.067607077,-0.3476,0.2014,0.9137,0.998
16.069069056,-0.3476,0.2014,0.9127,0.997
16.077503014,-0.3466,0.2014,0.9127,0.997
16.078736608,-0.3466,0.1985,0.9137,0.997
16.079254212,-0.3471,0.2005,0.9137,0.998
16.079718744,-0.3451,0.2005,0.9152,0.998
16.08281515,-0.3456,0.2005,0.9152,0.999
16.08358416,-0.3461,0.1995,0.9137,0.997
16.089560723,-0.3461,0.1990,0.9132,0.997
16.090504108,-0.3437,0.1990,0.9113,0.994
16.095127181,-0.3442,0.1995,0.9137,0.997
16.096241452,-0.3451,0.1980,0.9147,0.997
16.098834212,-0.3447,0.1975,0.9152,0.998
16.099634212,-0.3447,0.1985,0.9147,0.997
16.103396087,-0.3442,0.1985,0.9137,0.996
16.104086296,-0.3427,0.1985,0.9152,0.997
16.108885723,-0.3432,0.1995,0.9142,0.997
16.110112806,-0.3451,0.1985,0.9147,0.998
16.112394004,-0.3447,0.1990,0.9147,0.998
16.11316666,-0.3466,0.2000,0.9181,1.002
16.118827181,-0.3447,0.2000,0.9186,1.001
16.119587598,-0.3442,0.2014,0.9181,1.001
16.129502493,-0.3432,0.2024,0.9181,1.001
