time,gFx,gFy,gFz,TgF
0.582754218,0.0677,0.9984,-0.0992,1.006
0.586971145,0.0702,0.9969,-0.1002,1.004
0.587555781,0.0668,0.9964,-0.0977,1.003
0.592615468,0.0609,0.9959,-0.0953,1.002
0.593206822,0.0506,0.9959,-0.0943,1.002
0.59674177,0.0418,0.9949,-0.0933,1.000
0.597303333,0.0374,0.9964,-0.0923,1.001
0.600781041,0.0384,0.9969,-0.0933,1.002
0.601353385,0.0418,0.9993,-0.0943,1.005
0.609758229,0.0399,1.0028,-0.0977,1.008
0.611520416,0.0374,1.0032,-0.1031,1.009
0.612116822,0.0492,0.9715,-0.1178,0.980
0.612541718,0.0228,0.9886,-0.1226,0.996
0.615754843,0.0091,1.0247,-0.1217,1.032
0.616375052,0.0076,1.0350,-0.1236,1.042
0.626709218,0.0150,1.0345,-0.1266,1.042
0.627843906,0.0228,1.0321,-0.1280,1.040
0.628343958,0.0267,1.0287,-0.1285,1.037
0.628834947,0.0277,1.0228,-0.1256,1.031
0.632495625,0.0252,1.0159,-0.1212,1.023
0.633216718,0.0296,1.0057,-0.1173,1.013
0.635182708,0.0340,0.9954,-0.1138,1.002
0.635777968,0.0360,0.9857,-0.1129,0.993
0.641150677,0.0326,0.9744,-0.1104,0.981
0.642112708,0.0291,0.9661,-0.1099,0.973
0.646023072,0.0291,0.9588,-0.1080,0.965
0.646707395,0.0628,0.8967,-0.1173,0.907
0.651708072,0.0731,0.8342,-0.1217,0.846
0.652406145,-0.0090,0.9363,-0.1041,0.942
0.656475156,-0.0310,1.0052,-0.0796,1.009
0.658094322,-0.0041,1.0116,-0.0806,1.015
0.662188697,0.0389,0.9988,-0.0923,1.004
0.662830468,0.0692,0.9822,-0.1051,0.990
0.665683697,0.0756,0.9700,-0.1080,0.979
0.666279791,0.0643,0.9661,-0.1021,0.974
0.672833177,0.0526,0.9622,-0.0933,0.968
0.673831562,0.0457,0.9534,-0.0919,0.959
0.679340677,0.0712,0.8992,-0.0997,0.907
0.680037552,0.0931,0.8435,-0.1094,0.856
0.680265208,0.0228,0.9241,-0.0914,0.929
0.683857291,-0.0168,1.0257,-0.0660,1.028
0.684316927,0.0081,1.0565,-0.0586,1.058
0.688775781,0.0521,1.0555,-0.0704,1.059
0.689441302,0.0868,1.0497,-0.0826,1.056
0.694559166,0.0995,1.0423,-0.0880,1.051
0.694973437,0.0931,1.0404,-0.0850,1.048
0.699949427,0.0799,1.0370,-0.0801,1.043
0.700299166,0.0707,1.0301,-0.0792,1.036
0.703719114,0.0677,1.0223,-0.0792,1.028
0.704100781,0.0672,1.0042,-0.0806,1.010
0.709485104,0.0907,0.9397,-0.0914,0.949
0.709801197,0.1195,0.8469,-0.1085,0.862
0.715648802,0.0316,0.8987,-0.0977,0.905
0.715986458,-0.0359,1.0047,-0.0708,1.008
0.718782291,-0.0144,1.0394,-0.0669,1.042
0.719108437,0.0345,1.0316,-0.0723,1.035
0.729111093,0.0751,1.0179,-0.0860,1.024
0.730076145,0.0834,1.0042,-0.0923,1.012
0.730645989,0.0663,0.9871,-0.0933,0.994
0.731055416,0.0477,0.9808,-0.0884,0.986
0.734088958,0.0340,0.9847,-0.0811,0.989
0.734691927,0.0291,0.9896,-0.0757,0.993
0.739336979,0.0330,0.9940,-0.0816,0.998
0.740320937,0.0365,0.9837,-0.0826,0.988
0.744336718,0.1142,0.8166,-0.1226,0.834
0.744855312,0.1142,0.6974,-0.1226,0.717
0.749697656,0.1782,0.6348,-0.0503,0.661
0.750304687,0.1425,0.7277,-0.2331,0.777
0.754960937,-0.0275,0.8552,-0.2145,0.882
0.755687864,-0.1507,0.9949,-0.1275,1.014
0.76081651,-0.1819,1.1068,-0.0523,1.123
0.761805572,-0.1096,1.2104,-0.0181,1.216
0.764833281,-0.0016,1.3414,-0.0142,1.341
0.765499635,0.0990,1.3790,-0.0068,1.383
0.769557499,0.1405,1.3145,-0.0342,1.322
0.770217916,0.1327,1.2344,-0.0596,1.243
0.775085312,0.0917,1.1581,-0.0738,1.164
0.776137604,0.0477,1.0956,-0.0816,1.100
0.780205312,0.0169,1.0462,-0.0860,1.050
0.780935312,-0.0012,1.0111,-0.0875,1.015
0.786328697,-0.0031,0.9901,-0.0884,0.994
0.787045937,0.0027,0.9778,-0.0894,0.982
0.792250572,0.0159,0.9754,-0.0928,0.980
0.79345151,0.0262,0.9754,-0.0933,0.980
0.793940781,0.0365,0.9803,-0.0909,0.985
0.794428437,0.0418,0.9857,-0.0889,0.991
0.801239218,0.0477,0.9915,-0.0894,0.997
0.802042656,0.0531,0.9949,-0.0894,1.000
0.805411406,0.0565,0.9988,-0.0909,1.005
0.806169531,0.0580,1.0018,-0.0938,1.008
0.810962187,0.0570,1.0062,-0.0977,1.013
0.812190416,0.0570,1.0076,-0.0992,1.014
0.815463281,0.0585,1.0120,-0.1011,1.019
0.816408645,0.0575,1.0140,-0.1002,1.021
0.820321197,0.0550,1.0164,-0.0997,1.023
0.821092239,0.0550,1.0194,-0.1011,1.026
0.829566354,0.0541,1.0213,-0.1002,1.028
0.830643177,0.0516,1.0228,-0.1007,1.029
0.831114166,0.0472,1.0223,-0.1011,1.028
0.831648333,0.0462,1.0174,-0.0997,1.023
0.838528645,0.0521,1.0130,-0.1002,1.019
0.839153906,0.0599,1.0052,-0.1002,1.012
0.839717031,0.0668,0.9988,-0.0992,1.006
0.840280937,0.0658,0.9969,-0.0972,1.004
0.846384843,0.0619,0.9949,-0.0948,1.001
0.847369218,0.0570,0.9910,-0.0938,0.997
0.850300208,0.0560,0.9901,-0.0933,0.996
0.850938281,0.0589,0.9871,-0.0923,0.993
0.858765781,0.0682,0.9866,-0.0948,0.994
0.860055833,0.0765,0.9886,-0.0958,0.996
0.860618958,0.0809,0.9886,-0.0963,0.997
0.861034062,0.0814,0.9876,-0.0958,0.996
0.865421145,0.0765,0.9857,-0.0938,0.993
0.866190781,0.0692,0.9827,-0.0919,0.989
0.870756041,0.0624,0.9817,-0.0909,0.988
0.871478697,0.0575,0.9817,-0.0914,0.988
0.87568302,0.0550,0.9852,-0.0914,0.991
0.876854999,0.0536,0.9886,-0.0919,0.994
0.880170364,0.0536,0.9920,-0.0933,0.998
0.880899739,0.0511,0.9964,-0.0963,1.002
0.884625156,0.0492,1.0008,-0.0967,1.007
0.885300885,0.0477,1.0057,-0.0982,1.012
0.891889426,0.0448,1.0081,-0.0992,1.014
0.893032656,0.0438,1.0125,-0.1021,1.019
0.895518541,0.0428,1.0145,-0.1041,1.021
0.896439218,0.0428,1.0174,-0.1016,1.023
0.901324114,0.0438,1.0155,-0.1011,1.021
0.902037864,0.0433,1.0116,-0.1007,1.017
0.905886718,0.0428,1.0081,-0.0987,1.014
0.906651614,0.0394,1.0028,-0.0987,1.008
0.912062031,0.0370,0.9984,-0.0977,1.004
0.913300781,0.0360,0.9959,-0.0977,1.001
0.91598177,0.0379,0.9935,-0.0963,0.999
0.916643958,0.0389,0.9954,-0.0958,1.001
0.920907187,0.0409,0.9969,-0.0958,1.002
0.921601874,0.0428,1.0008,-0.0953,1.006
0.930152447,0.0443,1.0037,-0.0948,1.009
0.931273854,0.0457,1.0067,-0.0943,1.012
0.931929426,0.0467,1.0086,-0.0967,1.014
0.932369531,0.0487,1.0076,-0.0987,1.014
0.938425572,0.0516,1.0081,-0.0997,1.014
0.939179583,0.0531,1.0086,-0.1002,1.015
0.939755624,0.0545,1.0091,-0.1007,1.016
0.940305833,0.0541,1.0096,-0.0992,1.016
0.946230937,0.0531,1.0125,-0.0997,1.019
0.947359687,0.0531,1.0125,-0.0972,1.019
0.950636249,0.0536,1.0125,-0.1002,1.019
0.95138302,0.0536,1.0155,-0.0992,1.022
0.955922343,0.0541,1.0179,-0.0992,1.024
0.956633645,0.0555,1.0184,-0.0987,1.025
0.961721562,0.0550,1.0199,-0.0972,1.026
0.962922135,0.0555,1.0184,-0.0963,1.024
0.967318333,0.0560,1.0203,-0.0967,1.026
0.968186718,0.0575,1.0218,-0.0953,1.028
0.970744895,0.0585,1.0203,-0.0938,1.026
0.971707447,0.0604,1.0208,-0.0928,1.027
0.977048229,0.0604,1.0213,-0.0923,1.027
0.978212499,0.0594,1.0228,-0.0914,1.029
0.981494322,0.0589,1.0233,-0.0914,1.029
0.982214687,0.0580,1.0233,-0.0899,1.029
0.985958333,0.0599,1.0243,-0.0914,1.030
0.986764218,0.0609,1.0267,-0.0923,1.033
0.994939322,0.0604,1.0291,-0.0923,1.035
0.996205833,0.0624,1.0316,-0.0933,1.038
0.996723333,0.0638,1.0345,-0.0943,1.041
0.997145989,0.0658,1.0384,-0.0963,1.045
1.001654322,0.0677,1.0423,-0.0972,1.049
1.002395416,0.0692,1.0453,-0.0992,1.052
1.005883697,0.0687,1.0453,-0.1016,1.052
1.006656718,0.0653,1.0428,-0.1046,1.050
1.011867499,0.0614,1.0394,-0.1046,1.046
1.013063229,0.0585,1.0350,-0.1041,1.042
1.016240312,0.0580,1.0316,-0.1036,1.038
1.016995208,0.0594,1.0291,-0.1026,1.036
1.021318697,0.0589,1.0272,-0.1026,1.034
1.021979322,0.0585,1.0282,-0.1016,1.035
1.030380468,0.0609,1.0282,-0.0982,1.035
1.031466979,0.0589,1.0272,-0.0967,1.033
1.032001562,0.0589,1.0252,-0.0943,1.031
1.032407343,0.0565,1.0218,-0.0943,1.028
1.036352604,0.0550,1.0164,-0.0948,1.022
1.036922968,0.0536,1.0120,-0.0919,1.018
1.046255937,0.0506,1.0076,-0.0933,1.013
1.047372968,0.0477,1.0018,-0.0943,1.007
1.048025989,0.0448,0.9984,-0.0928,1.004
1.048465937,0.0413,0.9969,-0.0953,1.002
1.051017187,0.0379,0.9930,-0.0967,0.998
1.051922135,0.0370,0.9866,-0.0967,0.992
1.056536458,0.0360,0.9847,-0.0977,0.990
1.057184531,0.0316,0.9827,-0.0987,0.988
1.064354583,0.0301,0.9803,-0.0982,0.986
1.065489635,0.0277,0.9769,-0.0992,0.982
1.065974999,0.0262,0.9754,-0.1002,0.981
1.066413697,0.0262,0.9739,-0.1007,0.979
1.071456406,0.0267,0.9749,-0.1016,0.981
1.072221406,0.0282,0.9773,-0.1026,0.983
1.077584479,0.0291,0.9803,-0.1041,0.986
1.078476406,0.0282,0.9817,-0.1041,0.988
1.08062026,0.0286,0.9832,-0.1016,0.989
1.081299531,0.0277,0.9852,-0.1021,0.991
1.086944062,0.0277,0.9857,-0.1016,0.991
1.08777526,0.0262,0.9842,-0.1021,0.990
1.095192656,0.0267,0.9827,-0.1007,0.988
1.096443176,0.0277,0.9813,-0.0992,0.987
1.097001145,0.0257,0.9788,-0.0967,0.984
1.097452343,0.0262,0.9744,-0.0948,0.979
1.102094426,0.0267,0.9720,-0.0933,0.977
1.102804218,0.0267,0.9710,-0.0933,0.976
1.106410572,0.0282,0.9695,-0.0938,0.974
1.107126614,0.0282,0.9705,-0.0933,0.975
1.112124166,0.0272,0.9695,-0.0923,0.974
1.113251666,0.0277,0.9686,-0.0914,0.973
1.116916874,0.0272,0.9690,-0.0909,0.974
1.117694322,0.0277,0.9715,-0.0919,0.976
1.121568593,0.0286,0.9734,-0.0928,0.978
1.122282708,0.0291,0.9764,-0.0923,0.981
1.131173541,0.0306,0.9793,-0.0909,0.984
1.132483489,0.0301,0.9803,-0.0899,0.985
1.133028228,0.0311,0.9832,-0.0884,0.988
1.133585572,0.0350,0.9832,-0.0884,0.988
1.140107083,0.0374,0.9847,-0.0870,0.989
1.140699843,0.0374,0.9866,-0.0850,0.991
1.145579374,0.0379,0.9866,-0.0806,0.991
1.146428906,0.0384,0.9861,-0.0782,0.990
1.14678052,0.0394,0.9852,-0.0796,0.989
1.147085937,0.0404,0.9857,-0.0792,0.990
1.151832656,0.0418,0.9847,-0.0777,0.989
1.152310624,0.0394,0.9837,-0.0777,0.988
1.160291666,0.0384,0.9847,-0.0796,0.989
1.161432864,0.0350,0.9837,-0.0806,0.988
1.161929895,0.0335,0.9832,-0.0821,0.987
1.162377812,0.0321,0.9827,-0.0811,0.987
1.166327708,0.0335,0.9842,-0.0840,0.988
1.167067447,0.0311,0.9837,-0.0860,0.988
1.171925781,0.0282,0.9847,-0.0850,0.989
1.172723437,0.0262,0.9842,-0.0845,0.988
1.177953801,0.0257,0.9847,-0.0875,0.989
1.179058124,0.0238,0.9837,-0.0855,0.988
1.183165156,0.0223,0.9852,-0.0840,0.989
1.183978958,0.0228,0.9861,-0.0850,0.990
1.187682551,0.0233,0.9857,-0.0821,0.989
1.188469843,0.0223,0.9861,-0.0831,0.990
1.193637291,0.0228,0.9852,-0.0855,0.989
1.194775312,0.0218,0.9842,-0.0865,0.988
1.195522187,0.0228,0.9817,-0.0884,0.986
1.196168437,0.0223,0.9822,-0.0889,0.987
1.202235885,0.0267,0.9827,-0.0875,0.987
1.202995103,0.0291,0.9817,-0.0894,0.986
1.206410364,0.0306,0.9817,-0.0938,0.987
1.207160312,0.0311,0.9813,-0.0943,0.986
1.212279166,0.0301,0.9813,-0.0967,0.986
1.213422656,0.0277,0.9808,-0.1002,0.986
1.217821562,0.0228,0.9808,-0.1026,0.986
1.218513541,0.0228,0.9813,-0.1021,0.987
1.222314322,0.0286,0.9793,-0.1011,0.985
1.222959947,0.0340,0.9788,-0.0997,0.984
1.230773437,0.0350,0.9788,-0.1002,0.985
1.23201276,0.0345,0.9783,-0.0997,0.984
1.232511093,0.0345,0.9769,-0.1011,0.983
1.232949426,0.0340,0.9778,-0.0987,0.983
1.238570885,0.0335,0.9783,-0.0967,0.984
1.239300572,0.0340,0.9783,-0.0963,0.984
1.245672603,0.0345,0.9788,-0.0972,0.984
1.246765468,0.0355,0.9773,-0.0977,0.983
1.247219426,0.0345,0.9778,-0.0977,0.983
1.247734999,0.0345,0.9778,-0.0967,0.983
1.252279843,0.0345,0.9788,-0.0963,0.984
1.253026301,0.0335,0.9798,-0.0972,0.985
1.256290103,0.0267,0.9803,-0.1124,0.987
1.256973072,0.0047,0.9822,-0.1383,0.992
1.264789583,0.0155,0.9837,-0.1280,0.992
1.265964895,0.0340,0.9857,-0.1178,0.993
1.266426718,0.0438,0.9886,-0.1114,0.996
1.266942916,0.0492,0.9920,-0.1046,0.999
1.272046562,0.0492,0.9935,-0.0977,0.999
1.272772135,0.0492,0.9949,-0.0958,1.001
1.277645676,0.0497,0.9949,-0.0933,1.001
1.278717551,0.0497,0.9959,-0.0933,1.002
1.285980676,0.0482,0.9979,-0.0933,1.003
1.28669677,0.0467,0.9988,-0.0943,1.004
1.287153385,0.0467,0.9998,-0.0948,1.005
1.287562708,0.0482,1.0008,-0.0987,1.007
1.294610676,0.0492,1.0018,-0.0982,1.008
1.298192968,0.0506,1.0018,-0.0992,1.008
1.298688489,0.0516,1.0018,-0.0977,1.008
1.299087031,0.0521,1.0003,-0.0958,1.006
1.302822447,0.0526,1.0008,-0.0977,1.007
1.303520051,0.0531,0.9993,-0.0997,1.006
1.306344114,0.0521,0.9974,-0.0987,1.004
1.306999687,0.0511,0.9979,-0.0982,1.004
1.314994895,0.0516,0.9969,-0.0982,1.003
1.316367968,0.0511,0.9979,-0.0992,1.004
1.318845364,0.0506,0.9964,-0.0987,1.003
1.319504322,0.0497,0.9964,-0.0997,1.003
1.322172708,0.0501,0.9964,-0.1007,1.003
1.322896614,0.0511,0.9969,-0.1007,1.003
1.333928333,0.0511,0.9969,-0.1007,1.003
1.335015676,0.0511,0.9949,-0.0977,1.001
1.335535989,0.0506,0.9944,-0.0987,1.001
1.336149478,0.0501,0.9954,-0.0977,1.001
